department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
5,2,1,1,1,1,53,5.0,11,0,56,0
8,22,3,2,2,1,38,4.0,3,0,48,0
8,2,1,1,2,2,23,,1,0,49,0
6,7,1,2,1,1,32,5.0,3,0,80,1
8,25,1,1,2,1,30,3.0,4,0,50,0
5,13,1,2,1,1,32,4.0,4,0,61,0
9,13,3,2,2,1,60,2.0,4,0,78,0
8,2,3,1,1,1,40,1.0,11,0,52,0
9,22,3,1,1,3,34,2.0,8,0,80,0
8,28,1,1,1,1,28,3.0,2,0,49,1
3,2,1,1,3,1,25,,1,0,48,0
8,23,1,1,1,1,31,5.0,6,0,51,0
8,26,1,1,1,1,43,2.0,4,0,47,0
1,22,3,1,2,1,34,4.0,3,0,85,0
9,20,3,2,1,3,36,5.0,8,0,78,0
5,26,1,2,1,1,46,3.0,5,0,62,0
8,7,1,1,2,2,34,1.0,7,0,55,0
9,22,3,1,2,1,33,1.0,9,0,78,0
9,2,1,1,2,1,38,3.0,6,0,77,0
5,20,1,2,1,1,25,5.0,2,0,59,0
4,27,1,1,1,1,26,4.0,1,0,62,0
3,13,1,1,2,1,39,4.0,4,0,44,0
9,2,1,2,1,1,39,4.0,9,0,84,1
6,17,1,2,1,1,36,3.0,8,0,68,0
6,16,1,1,1,2,28,3.0,6,0,68,0
9,7,1,1,2,1,36,3.0,2,0,89,1
8,3,1,1,2,1,29,1.0,5,0,50,0
8,7,1,1,2,2,30,5.0,5,0,49,0
9,26,1,1,1,2,33,1.0,3,0,74,0
6,24,1,2,2,1,25,2.0,2,0,66,0
5,22,1,2,1,1,27,4.0,2,0,56,0
6,2,3,1,2,2,46,1.0,12,0,71,0
1,2,1,1,1,1,54,4.0,17,0,82,0
8,25,3,1,1,1,42,4.0,11,0,47,0
9,2,1,1,2,1,36,3.0,10,0,79,0
9,7,1,2,1,1,27,4.0,2,0,83,0
1,2,3,2,2,1,33,4.0,9,0,86,0
9,11,1,2,2,1,30,,1,0,80,0
8,22,3,1,2,1,38,5.0,10,0,50,0
4,22,1,1,1,1,29,1.0,4,0,61,0
9,25,1,2,1,1,28,4.0,1,0,77,0
5,15,1,1,1,2,39,2.0,8,0,60,0
8,15,1,1,2,1,46,4.0,14,0,50,0
1,7,1,2,1,1,29,5.0,5,0,84,0
8,15,1,1,2,1,31,5.0,5,0,51,0
5,22,1,1,1,2,26,5.0,2,0,62,0
4,2,1,1,2,1,30,,1,0,57,0
6,16,2,1,2,1,23,3.0,2,0,74,0
6,22,3,1,2,1,53,3.0,7,0,73,0
9,16,3,2,2,1,41,3.0,5,0,81,1
5,2,1,2,3,1,32,5.0,7,0,56,0
8,2,3,2,2,1,51,1.0,18,0,47,0
8,34,1,1,1,1,39,4.0,8,0,49,0
9,26,1,1,1,1,33,3.0,5,0,83,0
8,24,1,1,2,4,33,4.0,6,1,50,1
5,24,1,1,2,1,29,3.0,4,0,60,0
8,7,3,1,2,4,42,1.0,5,0,52,0
8,27,1,1,2,1,40,4.0,7,0,52,0
3,26,1,1,1,1,32,2.0,3,0,49,0
5,7,3,2,2,1,38,5.0,9,0,58,0
8,17,1,1,1,1,29,5.0,3,1,67,1
2,4,1,2,1,1,33,3.0,5,0,57,0
6,26,1,2,1,1,36,4.0,2,0,76,0
8,17,1,1,2,3,39,4.0,5,0,50,0
5,22,3,1,2,2,40,4.0,7,0,62,0
9,2,1,2,1,1,27,1.0,5,0,83,0
8,22,1,1,2,1,26,5.0,2,0,46,1
8,31,1,1,2,2,29,5.0,6,0,47,0
1,7,1,1,2,1,41,3.0,3,0,88,0
8,28,1,1,1,1,38,1.0,7,0,41,0
9,7,1,2,1,1,34,3.0,5,0,79,0
6,17,1,1,1,1,39,3.0,13,0,70,0
5,7,3,1,1,1,38,5.0,7,0,59,1
5,22,3,1,2,1,31,4.0,9,0,59,0
8,30,1,1,2,1,33,3.0,6,0,50,0
1,2,1,1,2,1,38,4.0,11,0,84,0
3,22,1,2,1,1,28,3.0,3,0,50,0
8,28,1,1,1,2,41,1.0,12,0,50,0
6,7,3,1,1,1,45,5.0,13,0,68,1
5,27,1,1,1,1,35,5.0,8,0,59,1
8,22,1,1,2,2,28,5.0,3,0,51,0
8,31,3,1,2,1,49,5.0,17,0,50,0
6,2,3,2,2,1,51,2.0,6,0,69,0
5,7,1,1,1,1,33,3.0,4,0,62,0
8,32,,1,2,1,28,4.0,3,0,44,0
1,29,1,1,2,1,31,3.0,5,0,87,0
5,31,3,2,1,1,33,3.0,6,0,59,0
8,2,3,2,2,1,41,4.0,13,0,46,0
5,22,1,2,1,1,26,,1,0,63,0
5,22,1,1,2,1,25,5.0,4,0,55,0
9,2,,1,2,1,36,3.0,3,0,76,0
1,29,1,2,2,1,26,3.0,2,0,82,0
5,14,1,2,1,1,36,4.0,4,0,58,0
1,9,1,1,2,1,26,3.0,3,0,82,0
8,28,1,2,1,1,37,3.0,11,0,52,0
7,22,1,1,3,1,31,5.0,5,0,83,0
8,13,1,1,1,1,38,3.0,5,0,51,0
5,2,2,1,2,1,24,,1,0,59,0
8,6,1,1,2,1,30,1.0,6,0,45,0
5,2,3,1,2,1,45,3.0,11,1,72,1
1,31,3,1,2,1,35,1.0,10,0,89,0
6,7,1,2,1,1,27,1.0,3,0,69,0
6,2,1,1,1,1,32,3.0,4,0,71,0
8,22,3,1,2,4,49,3.0,7,0,53,0
6,30,1,2,1,1,36,3.0,3,0,74,1
6,2,3,1,2,1,44,3.0,4,0,71,0
8,2,1,2,2,1,30,5.0,7,0,49,1
1,9,1,1,1,1,36,5.0,8,0,88,0
8,2,3,1,2,1,33,5.0,4,0,50,0
8,29,1,1,1,1,28,1.0,3,0,48,0
8,26,1,1,1,1,26,3.0,3,0,66,1
8,28,1,1,2,1,41,3.0,3,0,49,0
1,22,1,1,1,1,27,4.0,2,0,81,1
9,7,1,2,1,1,33,5.0,6,0,81,0
8,11,1,1,1,3,27,,1,0,47,0
6,7,2,1,2,3,26,5.0,2,0,68,0
5,26,1,1,2,2,28,,1,0,62,0
5,7,1,2,1,1,34,5.0,5,0,60,0
2,26,1,1,1,2,27,3.0,2,0,55,0
6,17,,1,1,1,28,,1,0,68,0
1,4,1,1,1,2,27,3.0,1,0,82,0
8,9,,1,1,1,29,2.0,2,0,53,0
6,17,1,2,1,1,48,1.0,19,0,69,0
1,7,1,1,2,1,36,5.0,8,0,81,1
6,2,3,1,1,1,54,3.0,10,0,70,0
6,2,1,2,2,1,38,5.0,5,0,72,0
5,31,3,1,1,1,38,3.0,9,0,62,0
8,22,1,1,1,1,29,3.0,7,0,51,0
3,2,1,2,2,1,43,2.0,13,0,50,0
2,19,1,1,2,1,30,1.0,2,0,56,0
5,2,3,1,2,1,39,2.0,4,0,55,0
5,28,1,1,2,1,41,5.0,6,0,57,0
6,2,3,1,1,2,34,1.0,3,0,68,0
8,14,,1,1,1,25,2.0,2,0,44,0
9,7,3,1,2,1,40,2.0,12,0,77,0
6,2,3,1,2,1,46,2.0,16,0,73,0
1,26,1,1,2,1,43,5.0,15,0,82,0
2,22,1,2,1,1,25,3.0,2,0,63,0
6,2,1,1,1,1,32,3.0,9,1,83,1
1,22,1,2,1,1,31,5.0,7,0,80,0
8,29,1,1,2,1,31,3.0,3,0,51,0
8,21,1,1,1,1,31,4.0,6,0,46,0
8,20,1,2,1,1,32,1.0,6,0,50,0
3,13,1,2,2,1,37,5.0,10,0,47,0
8,33,1,1,2,1,37,1.0,8,0,49,0
5,7,1,1,1,1,31,3.0,2,0,61,0
5,22,1,1,1,2,29,,1,0,62,0
5,25,2,1,2,1,24,3.0,2,0,54,0
3,2,3,1,2,1,51,3.0,7,0,49,0
9,17,1,2,1,1,28,5.0,2,0,78,0
5,10,3,1,1,1,35,5.0,9,0,58,0
9,31,1,2,1,1,32,4.0,6,0,73,0
5,33,1,1,1,1,38,3.0,10,0,60,0
8,16,1,1,2,1,49,2.0,12,0,47,0
9,26,3,2,1,1,36,4.0,4,1,79,0
6,2,1,2,2,1,56,1.0,4,0,72,0
8,2,,1,2,1,30,2.0,5,0,48,0
8,11,3,1,1,3,36,3.0,9,0,54,0
3,23,1,1,2,1,29,3.0,2,0,55,0
3,2,3,2,3,1,44,4.0,7,0,48,0
6,13,1,2,2,1,31,5.0,4,0,73,0
9,16,1,1,2,1,31,1.0,6,0,77,0
8,32,1,1,2,1,29,3.0,5,0,52,0
8,25,1,1,2,1,36,4.0,2,0,53,0
8,7,1,1,1,1,37,5.0,4,0,50,0
6,2,1,1,1,3,54,3.0,15,0,70,0
8,11,1,1,1,1,38,1.0,10,0,47,0
9,2,,2,1,1,52,3.0,18,0,79,0
7,4,3,1,1,2,36,3.0,6,0,82,0
6,24,1,1,2,1,25,3.0,2,0,60,0
5,31,3,1,2,1,31,3.0,5,0,59,0
9,1,1,2,1,1,28,4.0,3,0,82,0
6,13,3,2,1,1,36,5.0,8,0,67,1
9,13,1,1,2,1,44,1.0,12,0,79,0
9,15,3,1,1,1,38,3.0,4,0,81,0
5,29,1,1,1,1,34,3.0,7,0,62,0
8,25,,1,1,1,26,2.0,2,0,65,1
8,24,1,2,1,1,33,3.0,9,0,54,0
8,7,1,1,2,1,32,3.0,8,0,50,0
8,28,1,1,1,1,31,1.0,6,0,49,0
2,7,1,1,1,1,31,5.0,7,0,62,0
8,7,1,1,1,1,42,5.0,6,0,52,0
1,21,1,1,1,1,28,5.0,6,0,89,0
5,22,1,1,1,1,40,4.0,4,0,56,0
1,22,1,1,1,2,29,3.0,4,0,85,0
6,22,1,1,2,3,37,4.0,11,0,67,0
6,31,1,2,2,1,38,1.0,5,0,70,0
8,2,1,1,1,1,34,3.0,8,0,51,0
5,19,1,2,1,1,39,3.0,6,0,57,0
6,2,1,2,1,1,33,3.0,8,0,74,1
1,27,1,1,2,1,32,3.0,7,0,87,0
5,21,1,1,1,1,27,5.0,4,0,63,0
2,2,,1,1,1,28,3.0,3,0,61,0
5,17,3,2,1,1,36,1.0,6,0,64,0
5,13,1,2,1,1,35,4.0,7,0,62,0
2,22,1,1,1,1,26,4.0,2,0,63,0
8,7,3,1,2,1,34,5.0,3,0,54,0
3,2,2,2,3,1,24,,1,0,51,0
5,26,1,1,2,1,26,4.0,3,0,60,0
5,15,1,1,1,2,34,5.0,6,0,59,0
5,31,1,1,1,1,30,4.0,5,0,56,0
2,4,1,1,2,1,29,2.0,5,0,61,0
5,2,3,2,2,1,34,3.0,4,0,61,0
5,22,3,2,1,4,33,5.0,2,0,60,1
4,25,1,1,1,1,29,,1,0,62,0
1,28,3,1,1,1,34,5.0,3,0,88,0
6,13,3,1,1,1,50,3.0,2,0,70,0
5,22,3,1,2,1,38,5.0,7,0,65,0
8,5,3,1,1,3,42,3.0,3,0,48,0
9,29,1,2,1,1,29,3.0,6,0,82,0
1,15,1,1,1,2,37,5.0,9,0,83,0
1,34,1,1,1,1,36,3.0,4,0,84,0
1,7,1,1,1,1,30,,1,0,84,0
8,7,1,1,2,1,38,2.0,12,0,42,0
5,8,3,1,2,1,44,4.0,7,0,57,0
8,2,3,1,2,2,37,1.0,6,0,49,0
6,27,3,2,2,1,36,4.0,4,0,64,0
1,29,1,1,2,1,29,5.0,3,0,83,0
6,15,3,2,2,1,37,5.0,7,0,65,0
2,7,3,1,2,1,34,4.0,4,0,54,1
3,27,1,1,1,1,31,5.0,6,0,52,0
2,7,3,1,2,1,39,4.0,5,0,62,0
1,22,1,1,2,1,32,4.0,6,0,78,0
1,31,1,1,2,2,35,4.0,10,0,83,0
8,28,1,2,1,1,34,1.0,8,0,46,0
5,2,1,2,2,1,37,3.0,7,0,60,0
6,13,1,1,1,1,33,3.0,6,0,71,0
8,20,1,1,2,1,34,3.0,10,0,49,0
8,14,,1,1,1,36,3.0,7,0,45,0
7,2,1,1,1,1,33,1.0,6,0,84,0
9,2,3,2,2,1,31,4.0,4,0,80,0
2,22,1,1,1,1,26,4.0,2,0,62,0
9,2,1,1,3,2,37,5.0,10,0,83,0
6,16,3,1,1,1,36,3.0,4,0,66,0
9,11,3,1,2,1,40,2.0,7,0,79,0
5,7,1,1,2,1,54,3.0,3,0,53,0
1,22,1,2,2,1,27,4.0,4,1,84,1
1,22,1,1,1,1,29,5.0,3,0,89,0
8,27,1,1,1,1,33,3.0,2,0,46,0
8,20,3,1,1,1,38,3.0,3,0,47,0
9,26,1,2,1,2,30,3.0,3,0,82,0
2,2,1,2,1,2,48,3.0,4,0,60,0
8,2,1,1,1,1,29,2.0,4,0,46,0
9,15,3,1,2,1,46,3.0,17,0,79,0
8,13,1,1,1,2,46,1.0,14,0,46,0
5,14,1,1,1,1,36,5.0,7,0,62,0
7,22,1,1,2,1,41,5.0,10,0,86,0
9,26,1,1,1,2,31,3.0,5,0,80,0
9,7,3,1,1,1,33,4.0,5,0,81,0
6,7,1,2,2,1,28,3.0,2,0,66,0
8,16,1,2,1,1,34,3.0,7,0,51,0
8,7,1,1,1,1,37,2.0,5,0,49,0
8,26,1,1,2,1,34,1.0,8,0,48,0
1,22,,1,1,2,28,3.0,2,0,86,0
5,13,1,1,1,1,31,3.0,2,0,59,0
8,2,1,2,1,1,49,3.0,8,1,92,1
6,13,3,1,2,1,41,3.0,4,0,69,1
5,29,1,1,2,1,28,4.0,4,0,59,0
8,23,1,1,1,1,32,2.0,8,0,51,0
5,19,3,1,2,1,45,3.0,4,0,54,0
8,28,3,1,1,2,33,1.0,7,0,50,0
3,2,3,1,1,1,46,5.0,7,0,51,0
8,31,1,1,1,2,33,3.0,7,0,46,0
8,31,1,1,2,1,38,5.0,7,0,55,0
5,22,3,1,2,2,43,3.0,6,0,58,0
3,2,3,1,1,1,44,3.0,3,0,46,0
5,21,1,2,1,1,34,3.0,3,0,61,0
2,15,1,1,2,1,34,1.0,8,0,57,0
1,7,3,1,2,1,50,3.0,16,0,90,0
5,2,3,1,1,2,44,3.0,15,0,57,0
5,4,3,2,2,1,33,2.0,4,0,60,0
5,26,1,2,1,1,27,5.0,2,0,56,0
5,2,1,1,1,1,39,4.0,4,0,54,0
9,7,1,1,1,2,30,3.0,2,0,79,0
5,20,1,1,1,1,29,1.0,5,0,60,0
9,26,1,2,2,1,30,1.0,6,0,81,0
9,22,1,1,1,2,28,,1,0,81,0
2,13,1,1,1,1,36,3.0,4,0,70,1
8,2,1,2,2,1,55,2.0,6,0,53,0
1,2,1,1,1,1,36,5.0,5,0,91,1
5,13,1,2,1,1,42,3.0,5,0,64,0
8,30,1,1,1,1,30,3.0,2,0,48,0
5,20,1,2,1,1,32,3.0,6,0,60,0
9,7,1,1,3,1,29,,1,0,81,0
9,33,1,2,1,2,32,3.0,6,0,77,0
5,8,1,1,1,1,24,1.0,3,0,57,0
9,23,3,1,1,1,49,2.0,17,0,78,1
8,22,3,2,1,2,32,4.0,7,1,48,0
6,2,3,1,2,3,53,3.0,12,0,65,0
1,22,1,2,2,1,29,4.0,2,0,85,0
8,22,3,1,1,1,38,1.0,6,0,50,0
1,30,1,1,2,1,31,3.0,6,0,82,0
8,20,1,1,1,1,27,5.0,4,0,52,0
8,12,1,1,1,2,26,1.0,5,0,47,0
9,7,1,1,2,2,43,3.0,6,0,81,0
7,2,,1,2,1,27,3.0,3,0,85,0
2,7,2,1,1,1,25,3.0,2,0,61,0
4,2,1,1,1,2,44,5.0,13,0,58,0
1,13,3,1,1,1,32,4.0,8,0,88,0
3,2,1,2,1,1,53,3.0,15,0,52,0
5,34,1,1,1,1,34,5.0,6,0,55,0
5,2,1,1,1,1,37,3.0,4,0,59,0
6,2,3,2,1,1,35,5.0,3,0,78,1
8,31,3,1,1,1,37,4.0,5,0,52,0
8,26,1,1,1,1,23,,1,0,48,0
8,2,1,1,1,1,50,3.0,17,0,50,0
5,31,1,1,2,1,32,,1,0,63,0
8,12,1,1,2,1,31,1.0,4,0,51,0
1,27,1,1,1,2,37,4.0,5,0,86,0
8,22,1,1,1,4,29,2.0,6,0,54,0
5,2,1,1,2,1,51,3.0,15,0,60,0
1,15,3,1,1,1,32,5.0,7,0,84,0
1,22,1,2,1,2,27,3.0,2,0,82,0
8,31,1,1,2,1,31,5.0,6,0,49,0
8,2,1,1,1,2,50,3.0,5,0,46,0
9,27,1,1,2,1,31,1.0,3,0,85,0
1,7,1,1,2,1,25,3.0,2,0,78,0
9,24,3,2,2,1,30,3.0,6,0,82,0
6,2,3,2,1,2,37,4.0,5,0,74,0
5,22,1,2,2,1,30,4.0,2,1,59,0
8,13,1,1,2,1,33,4.0,4,0,46,0
1,7,1,1,2,1,32,5.0,5,0,81,1
3,31,1,2,1,1,29,5.0,8,0,49,0
8,23,1,1,1,1,33,4.0,7,0,51,0
1,6,1,1,1,2,33,3.0,5,0,84,0
5,2,,2,1,1,40,4.0,6,0,63,0
9,12,1,2,1,1,25,,1,0,75,0
8,15,,1,2,1,33,3.0,8,0,48,0
9,31,1,2,1,2,31,1.0,6,0,80,0
6,7,1,1,2,1,43,3.0,3,0,70,0
5,8,3,2,2,1,37,4.0,11,0,63,0
2,2,1,1,2,1,27,3.0,5,0,59,0
6,13,3,1,1,1,40,2.0,5,0,69,0
9,2,1,1,1,1,40,3.0,5,0,82,0
8,20,1,1,1,1,27,5.0,3,0,49,0
5,27,3,1,1,1,47,4.0,13,0,60,0
5,22,1,1,1,1,30,3.0,3,0,62,0
8,32,1,1,1,1,28,3.0,3,0,52,0
5,2,1,1,1,1,26,5.0,3,0,59,0
4,26,1,1,1,1,27,,1,0,70,0
3,2,1,1,1,2,28,3.0,2,0,47,0
3,16,2,1,2,1,22,5.0,2,0,48,0
5,2,1,2,2,1,54,4.0,13,0,60,0
2,16,1,1,1,2,25,5.0,3,0,61,0
9,2,,1,1,1,52,5.0,10,0,82,0
9,2,1,2,1,1,24,,1,0,82,0
2,6,1,2,1,1,30,3.0,5,0,61,0
5,15,1,1,1,1,43,3.0,12,0,56,0
1,19,1,1,1,1,34,3.0,7,0,86,1
1,15,1,1,2,1,34,3.0,6,0,88,0
8,1,1,1,1,1,35,3.0,6,0,47,0
8,5,1,1,1,1,24,3.0,2,0,50,0
6,16,1,1,2,3,30,3.0,4,0,70,0
8,2,1,2,1,3,60,3.0,15,0,52,0
8,2,1,1,2,1,26,2.0,2,0,50,0
6,14,1,1,1,1,32,3.0,10,0,74,0
5,6,1,1,1,1,30,,1,0,58,0
6,2,1,2,1,1,50,5.0,6,0,71,0
8,13,1,1,2,1,47,5.0,19,0,53,0
8,22,1,1,3,1,29,3.0,3,0,48,0
8,1,1,1,2,3,26,4.0,2,0,48,0
6,2,3,2,2,1,43,3.0,4,0,69,0
9,2,3,1,2,4,40,3.0,11,0,79,0
9,23,1,2,2,1,34,1.0,2,0,84,0
8,2,1,1,2,2,43,2.0,4,0,91,1
9,2,3,2,2,1,44,4.0,5,0,77,0
9,29,1,1,1,2,36,2.0,5,0,80,0
8,22,1,1,1,1,48,5.0,3,0,47,0
8,13,1,2,1,1,29,5.0,6,0,47,0
6,26,1,1,2,3,30,3.0,6,0,71,0
3,2,3,1,2,2,52,5.0,19,0,56,0
1,22,,1,2,2,28,3.0,4,0,86,0
8,27,3,1,1,3,41,1.0,8,0,48,0
8,21,1,1,2,1,26,3.0,4,0,53,0
8,25,3,1,1,1,39,3.0,11,0,53,0
9,26,1,2,1,1,29,1.0,2,0,81,0
9,2,2,1,3,1,22,,1,0,80,1
5,10,1,1,1,1,37,4.0,5,0,57,0
6,13,1,1,2,1,31,4.0,6,0,70,1
8,4,3,1,1,1,39,4.0,10,0,52,0
8,11,1,1,2,1,39,4.0,5,0,52,0
1,2,3,1,2,1,51,5.0,3,0,81,0
1,8,1,1,1,1,28,,1,0,89,0
5,15,1,2,1,1,44,5.0,4,0,59,0
5,22,1,1,2,1,25,4.0,3,0,60,0
2,5,1,1,1,1,36,4.0,8,0,56,0
8,1,3,2,1,1,33,3.0,3,0,49,0
8,8,1,1,1,1,34,5.0,4,0,48,0
7,2,3,1,2,3,30,5.0,4,0,85,0
8,2,1,2,1,2,33,4.0,9,0,53,0
8,6,1,1,2,1,34,3.0,7,0,52,0
5,10,1,2,1,1,33,3.0,4,0,61,0
2,7,3,1,2,2,36,3.0,7,0,61,0
8,28,3,1,1,1,38,5.0,8,0,47,0
8,23,1,1,1,4,33,3.0,4,0,56,0
9,25,3,1,2,1,34,3.0,3,0,82,0
7,2,3,1,2,1,41,3.0,9,0,88,0
8,32,1,2,1,1,29,1.0,5,0,48,0
8,13,1,1,1,1,55,1.0,11,0,47,0
8,23,1,1,2,2,34,3.0,8,0,50,0
6,2,3,2,2,2,46,4.0,13,0,71,0
3,32,2,1,2,1,24,,1,0,49,0
9,1,1,2,1,1,26,3.0,4,0,78,0
5,11,1,1,1,1,35,3.0,7,0,59,0
1,29,1,1,1,1,31,4.0,7,0,85,0
6,17,3,2,2,1,54,3.0,7,0,65,0
1,2,,1,2,1,31,3.0,6,0,85,0
5,13,1,2,1,1,36,3.0,7,0,56,0
8,25,3,1,1,1,36,4.0,4,0,49,0
8,7,,1,2,5,26,3.0,2,0,48,0
8,9,1,1,1,1,25,,1,0,49,0
9,26,1,2,2,2,26,2.0,4,0,82,0
8,13,1,1,2,1,28,2.0,3,0,50,0
2,7,3,2,1,1,34,3.0,8,0,60,0
5,13,1,2,1,1,32,3.0,9,0,60,0
6,17,1,1,1,1,33,3.0,2,0,74,0
5,12,3,1,1,1,37,4.0,3,0,60,0
6,2,3,2,1,1,46,5.0,5,0,68,1
6,2,3,2,1,1,58,3.0,16,0,69,0
8,19,1,1,2,1,38,2.0,11,0,51,0
8,13,1,2,2,1,26,2.0,3,0,47,0
9,2,1,2,3,1,36,2.0,7,0,82,0
8,29,3,1,2,1,44,4.0,9,0,52,0
9,21,1,1,1,1,53,3.0,7,0,84,0
8,15,1,1,2,3,31,3.0,5,0,53,0
3,7,1,1,1,1,35,3.0,5,0,49,0
5,7,1,1,1,1,31,5.0,3,0,60,0
6,22,1,1,2,1,26,3.0,4,0,71,0
8,7,1,1,1,1,28,3.0,3,1,91,1
5,6,1,1,2,1,30,3.0,6,0,58,0
6,22,3,1,1,1,31,3.0,7,0,66,0
6,2,1,1,2,1,28,,1,0,69,0
7,2,1,1,2,1,39,3.0,12,0,83,0
5,22,1,1,2,2,32,3.0,5,0,60,0
8,20,1,1,1,3,30,1.0,2,0,46,0
6,6,1,1,2,1,24,,1,0,73,0
8,4,1,1,2,1,37,1.0,8,0,50,0
8,7,3,1,2,1,41,1.0,3,0,50,0
1,32,,1,1,2,28,2.0,4,0,85,0
5,2,3,2,2,1,54,3.0,15,0,60,0
3,22,3,1,1,1,38,4.0,8,0,48,0
6,26,1,2,1,1,41,4.0,6,0,68,0
6,28,1,2,2,1,32,3.0,6,0,71,0
8,13,1,1,2,2,33,2.0,10,0,51,0
8,1,1,1,1,2,27,1.0,2,0,49,0
9,7,1,1,1,1,28,4.0,5,0,86,0
8,34,1,1,1,1,28,4.0,4,1,97,1
8,22,3,1,2,1,40,3.0,9,0,51,0
8,26,1,1,2,1,45,5.0,16,0,52,0
5,4,1,2,1,1,32,5.0,5,0,64,0
4,13,1,2,2,1,31,3.0,4,0,54,0
8,9,1,1,2,1,30,3.0,4,1,48,0
1,25,1,1,2,2,27,,1,0,88,1
8,22,,1,2,1,30,3.0,5,0,47,0
5,7,3,1,2,1,37,5.0,3,0,54,0
8,31,1,1,1,1,34,4.0,7,0,49,0
9,29,3,1,2,2,33,4.0,2,0,78,0
8,26,1,1,2,2,28,,1,0,48,0
9,15,1,1,1,1,29,4.0,4,0,83,0
9,2,1,2,3,1,32,3.0,6,0,79,0
6,2,3,2,1,1,53,2.0,12,0,70,1
8,27,1,1,1,1,30,3.0,5,0,53,0
2,2,1,1,1,2,38,3.0,9,0,57,0
8,28,1,2,1,1,31,4.0,3,0,49,0
5,2,3,1,1,1,47,3.0,7,0,64,0
1,29,1,1,2,1,30,5.0,4,0,83,1
5,2,2,2,2,1,24,3.0,2,0,61,0
5,22,1,1,1,1,38,4.0,5,0,56,0
5,28,3,1,1,2,33,3.0,5,0,63,0
9,22,1,1,3,1,31,3.0,4,0,83,0
5,15,,1,1,2,33,3.0,6,0,60,0
9,7,1,1,1,1,29,1.0,5,0,82,0
8,23,3,1,2,1,31,5.0,9,0,50,0
6,23,3,2,1,1,36,3.0,8,0,67,1
8,31,3,1,1,2,37,3.0,4,0,50,0
3,22,1,1,1,1,30,3.0,5,0,49,0
8,7,1,1,1,2,33,3.0,5,0,48,0
5,22,2,1,2,2,24,,1,0,59,0
6,15,1,2,2,1,43,5.0,17,0,65,0
8,28,3,1,1,1,30,1.0,2,0,49,0
5,4,3,2,2,2,43,5.0,13,0,62,0
9,7,1,2,1,2,25,4.0,4,0,82,0
6,6,1,2,2,1,29,3.0,2,0,69,0
1,2,1,1,1,1,33,5.0,6,0,80,0
8,28,1,1,1,1,37,1.0,7,0,45,0
1,15,,1,2,2,34,4.0,7,0,84,0
9,7,3,2,2,1,39,1.0,4,0,87,0
5,15,1,1,2,1,42,4.0,6,0,59,0
2,2,1,1,2,2,25,3.0,3,0,56,0
1,34,1,1,2,2,29,3.0,3,0,85,0
5,8,1,1,1,1,28,,1,0,54,0
1,20,3,1,1,1,33,4.0,3,0,81,0
9,22,1,1,2,3,27,,1,0,80,0
5,7,1,2,1,1,29,3.0,4,0,61,0
9,7,3,1,1,1,44,3.0,4,0,74,0
5,15,1,1,1,1,51,3.0,3,0,59,0
1,13,3,1,2,1,40,4.0,4,0,88,0
5,2,3,2,2,1,50,3.0,16,0,58,0
8,14,3,1,1,1,36,4.0,7,0,51,0
8,2,3,1,2,1,50,5.0,7,0,49,0
8,2,1,1,1,1,58,3.0,16,0,49,0
8,22,1,1,1,2,30,4.0,3,0,52,0
4,22,2,1,2,2,26,3.0,2,0,56,0
5,34,1,1,1,1,40,1.0,8,0,61,0
6,6,1,1,2,1,26,,1,0,71,0
6,13,3,1,1,2,46,4.0,6,0,75,0
1,22,1,1,2,2,27,3.0,3,0,81,1
4,7,1,1,1,3,27,4.0,2,0,58,0
8,14,1,1,2,1,42,5.0,9,0,56,0
5,15,1,1,1,1,26,3.0,4,0,58,0
9,16,1,1,2,1,26,1.0,3,0,79,0
5,2,3,1,1,1,50,4.0,5,0,57,0
9,13,1,2,2,1,26,5.0,3,0,83,0
1,11,1,1,2,1,31,3.0,7,0,82,0
5,26,1,1,2,1,40,5.0,6,0,61,0
1,22,,2,1,1,28,5.0,5,0,88,0
9,26,1,2,1,1,40,2.0,4,0,78,0
8,16,1,1,1,1,32,1.0,7,0,48,0
3,28,1,1,1,1,31,5.0,3,0,54,0
7,7,1,1,2,2,35,1.0,5,0,81,0
6,34,3,2,1,1,37,3.0,11,0,68,0
8,13,1,1,2,1,31,4.0,5,0,51,0
5,27,3,2,1,1,50,3.0,3,0,62,0
8,19,1,1,1,1,32,3.0,4,0,43,0
5,2,3,2,1,1,38,3.0,9,0,58,0
8,19,1,1,1,1,26,3.0,4,0,48,0
8,15,1,2,1,1,27,5.0,2,0,47,0
9,22,3,2,2,2,34,1.0,8,0,76,0
2,20,3,2,1,1,34,1.0,9,0,59,0
9,22,1,1,2,1,34,3.0,5,0,76,0
6,16,1,1,1,1,29,4.0,3,0,72,0
9,2,1,2,1,2,29,,1,0,78,0
8,2,3,1,2,1,50,1.0,18,0,50,0
1,32,1,2,1,1,30,3.0,4,0,85,0
1,31,1,1,2,1,43,2.0,3,1,83,0
5,22,3,2,1,1,48,5.0,16,0,58,0
7,27,1,1,1,1,31,4.0,6,0,85,0
2,2,3,1,1,1,36,5.0,11,0,55,0
2,2,,1,2,1,44,3.0,6,0,61,0
5,13,3,1,1,1,39,1.0,5,0,56,0
6,7,1,2,2,1,31,4.0,7,0,72,0
